,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
0,-0.11710817041617713,-0.1528702977047365,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.07530655685082073,-0.04339630366027462,-0.06142951168339511,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,-0.19245008972987523,-0.06142951168339511,-0.09740465098831573,-0.04339630366027462,-0.11547005383792515,-0.07530655685082073,-0.04339630366027462,-0.04339630366027462,-0.15191090506254998,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.0870388279778489,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.08703882797784893,-0.043396303660274624,-0.13118084083398782,-0.13840913308956662,-0.13840913308956662,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.07530655685082073,-0.18168574170216018,-0.043396303660274624,-0.043396303660274624,-0.04339630366027462,-0.07530655685082073,-0.1582661352179931,-0.31491832864888675,-0.043396303660274624,-0.08703882797784893,-0.07530655685082073,-0.06142951168339511,1.386750490563073,-0.04339630366027462,-0.043396303660274624,-0.061429511683395104,-0.043396303660274624,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.3987999427476288,-0.04339630366027462,-0.18168574170216018,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.10680282817633564,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.043396303660274624,-0.07530655685082073,-0.4391185626998968,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,-0.8963201607174048,-0.043396303660274624,-0.043396303660274624,1.4222261679238195,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462
1,-0.09396955218870565,-0.14500899698779715,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.07530655685082073,-0.04339630366027462,-0.06142951168339511,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,-0.19245008972987523,-0.06142951168339511,-0.09740465098831573,-0.04339630366027462,-0.11547005383792515,-0.07530655685082073,-0.04339630366027462,-0.04339630366027462,-0.15191090506254998,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.0870388279778489,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.08703882797784893,-0.043396303660274624,-0.13118084083398782,-0.13840913308956662,-0.13840913308956662,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.07530655685082073,-0.18168574170216018,-0.043396303660274624,-0.043396303660274624,-0.04339630366027462,-0.07530655685082073,-0.1582661352179931,-0.31491832864888675,-0.043396303660274624,-0.08703882797784893,-0.07530655685082073,-0.06142951168339511,1.386750490563073,-0.04339630366027462,-0.043396303660274624,-0.061429511683395104,-0.043396303660274624,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.3987999427476288,-0.04339630366027462,-0.18168574170216018,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.10680282817633564,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.043396303660274624,-0.07530655685082073,-0.4391185626998968,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,-0.8963201607174048,-0.043396303660274624,-0.043396303660274624,1.4222261679238195,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462
2,0.5249456089212046,4.489424162156249,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.07530655685082073,-0.04339630366027462,-0.06142951168339511,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,-0.19245008972987523,-0.06142951168339511,-0.09740465098831573,-0.04339630366027462,-0.11547005383792515,-0.07530655685082073,-0.04339630366027462,-0.04339630366027462,-0.15191090506254998,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.0870388279778489,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.08703882797784893,-0.043396303660274624,-0.13118084083398782,-0.13840913308956662,-0.13840913308956662,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.07530655685082073,-0.18168574170216018,-0.043396303660274624,-0.043396303660274624,-0.04339630366027462,-0.07530655685082073,-0.1582661352179931,-0.31491832864888675,-0.043396303660274624,-0.08703882797784893,-0.07530655685082073,-0.06142951168339511,-0.7211102550927979,-0.04339630366027462,-0.043396303660274624,-0.061429511683395104,-0.043396303660274624,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.3987999427476288,-0.04339630366027462,5.504009233918382,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.10680282817633564,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.043396303660274624,-0.07530655685082073,-0.4391185626998968,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,-0.8963201607174048,-0.043396303660274624,-0.043396303660274624,1.4222261679238195,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462
3,-0.11671505533074515,-0.15255998379888258,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.07530655685082073,-0.04339630366027462,-0.06142951168339511,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,-0.19245008972987523,-0.06142951168339511,-0.09740465098831573,-0.04339630366027462,-0.11547005383792515,-0.07530655685082073,-0.04339630366027462,-0.04339630366027462,-0.15191090506254998,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.0870388279778489,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.08703882797784893,-0.043396303660274624,-0.13118084083398782,-0.13840913308956662,-0.13840913308956662,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.07530655685082073,-0.18168574170216018,-0.043396303660274624,-0.043396303660274624,-0.04339630366027462,-0.07530655685082073,-0.1582661352179931,3.1754264805429417,-0.043396303660274624,-0.08703882797784893,-0.07530655685082073,-0.06142951168339511,-0.7211102550927979,-0.04339630366027462,-0.043396303660274624,-0.061429511683395104,-0.043396303660274624,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.3987999427476288,-0.04339630366027462,-0.18168574170216018,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.10680282817633564,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.043396303660274624,-0.07530655685082073,-0.4391185626998968,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,1.1156727738887529,-0.043396303660274624,-0.043396303660274624,-0.7031230493106523,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462
4,-0.11474681816369174,-0.15287029832536556,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.07530655685082073,-0.04339630366027462,-0.06142951168339511,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,-0.19245008972987523,-0.06142951168339511,-0.09740465098831573,-0.04339630366027462,-0.11547005383792515,-0.07530655685082073,-0.04339630366027462,-0.04339630366027462,-0.15191090506254998,-0.04339630366027462,7.623064417352849,-0.04339630366027462,-0.04339630366027462,-0.0870388279778489,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.08703882797784893,-0.043396303660274624,-0.13118084083398782,-0.13840913308956662,-0.13840913308956662,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.07530655685082073,-0.18168574170216018,-0.043396303660274624,-0.043396303660274624,-0.04339630366027462,-0.07530655685082073,-0.1582661352179931,-0.31491832864888675,-0.043396303660274624,-0.08703882797784893,-0.07530655685082073,-0.06142951168339511,-0.7211102550927979,-0.04339630366027462,-0.043396303660274624,-0.061429511683395104,-0.043396303660274624,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.3987999427476288,-0.04339630366027462,-0.18168574170216018,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.10680282817633564,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.043396303660274624,-0.07530655685082073,-0.4391185626998968,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,1.1156727738887529,-0.043396303660274624,-0.043396303660274624,-0.7031230493106523,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462
5,-0.11572581546825715,-0.15162904021943371,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.07530655685082073,-0.04339630366027462,-0.06142951168339511,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,-0.19245008972987523,-0.06142951168339511,-0.09740465098831573,-0.04339630366027462,-0.11547005383792515,-0.07530655685082073,-0.04339630366027462,-0.04339630366027462,-0.15191090506254998,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.0870388279778489,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.08703882797784893,-0.043396303660274624,-0.13118084083398782,-0.13840913308956662,-0.13840913308956662,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.07530655685082073,-0.18168574170216018,-0.043396303660274624,-0.043396303660274624,-0.04339630366027462,-0.07530655685082073,-0.1582661352179931,-0.31491832864888675,-0.043396303660274624,-0.08703882797784893,-0.07530655685082073,-0.06142951168339511,1.386750490563073,-0.04339630366027462,-0.043396303660274624,-0.061429511683395104,-0.043396303660274624,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.3987999427476288,-0.04339630366027462,-0.18168574170216018,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.10680282817633564,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.043396303660274624,-0.07530655685082073,-0.4391185626998968,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,1.1156727738887529,-0.043396303660274624,-0.043396303660274624,-0.7031230493106523,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462
6,-0.11691012862392769,-0.15254520691666912,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.07530655685082073,-0.04339630366027462,-0.06142951168339511,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,-0.19245008972987523,-0.06142951168339511,-0.09740465098831573,-0.04339630366027462,-0.11547005383792515,-0.07530655685082073,-0.04339630366027462,-0.04339630366027462,-0.15191090506254998,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.0870388279778489,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.08703882797784893,-0.043396303660274624,-0.13118084083398782,-0.13840913308956662,-0.13840913308956662,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.07530655685082073,-0.18168574170216018,-0.043396303660274624,-0.043396303660274624,-0.04339630366027462,-0.07530655685082073,-0.1582661352179931,-0.31491832864888675,-0.043396303660274624,-0.08703882797784893,-0.07530655685082073,-0.06142951168339511,-0.7211102550927979,-0.04339630366027462,-0.043396303660274624,-0.061429511683395104,-0.043396303660274624,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,2.507522927687145,-0.04339630366027462,-0.18168574170216018,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.10680282817633564,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.043396303660274624,-0.07530655685082073,-0.4391185626998968,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,-0.8963201607174048,-0.043396303660274624,-0.043396303660274624,1.4222261679238195,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462
7,-0.11673097611823183,-0.15287029832536556,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.07530655685082073,-0.04339630366027462,-0.06142951168339511,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,-0.19245008972987523,-0.06142951168339511,10.266450214168477,-0.04339630366027462,-0.11547005383792515,-0.07530655685082073,-0.04339630366027462,-0.04339630366027462,-0.15191090506254998,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.0870388279778489,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.08703882797784893,-0.043396303660274624,-0.13118084083398782,-0.13840913308956662,-0.13840913308956662,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.07530655685082073,-0.18168574170216018,-0.043396303660274624,-0.043396303660274624,-0.04339630366027462,-0.07530655685082073,-0.1582661352179931,-0.31491832864888675,-0.043396303660274624,-0.08703882797784893,-0.07530655685082073,-0.06142951168339511,-0.7211102550927979,-0.04339630366027462,-0.043396303660274624,-0.061429511683395104,-0.043396303660274624,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.3987999427476288,-0.04339630366027462,-0.18168574170216018,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.10680282817633564,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.043396303660274624,-0.07530655685082073,-0.4391185626998968,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,1.1156727738887529,-0.043396303660274624,-0.043396303660274624,-0.7031230493106523,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462
8,-0.1146223634096436,-0.14976715306053592,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.07530655685082073,-0.04339630366027462,-0.06142951168339511,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,-0.19245008972987523,-0.06142951168339511,-0.09740465098831573,-0.04339630366027462,-0.11547005383792515,-0.07530655685082073,-0.04339630366027462,-0.04339630366027462,-0.15191090506254998,-0.04339630366027462,7.623064417352849,-0.04339630366027462,-0.04339630366027462,-0.0870388279778489,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.08703882797784893,-0.043396303660274624,-0.13118084083398782,-0.13840913308956662,-0.13840913308956662,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.07530655685082073,-0.18168574170216018,-0.043396303660274624,-0.043396303660274624,-0.04339630366027462,-0.07530655685082073,-0.1582661352179931,-0.31491832864888675,-0.043396303660274624,-0.08703882797784893,-0.07530655685082073,-0.06142951168339511,-0.7211102550927979,-0.04339630366027462,-0.043396303660274624,-0.061429511683395104,-0.043396303660274624,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.3987999427476288,-0.04339630366027462,-0.18168574170216018,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.10680282817633564,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.043396303660274624,-0.07530655685082073,-0.4391185626998968,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,1.1156727738887529,-0.043396303660274624,-0.043396303660274624,-0.7031230493106523,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462
9,-0.11694627200901717,-0.15255998379888258,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.07530655685082073,-0.04339630366027462,-0.06142951168339511,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,-0.19245008972987523,-0.06142951168339511,-0.09740465098831573,-0.04339630366027462,-0.11547005383792515,-0.07530655685082073,-0.04339630366027462,-0.04339630366027462,6.582805886043833,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.0870388279778489,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.08703882797784893,-0.043396303660274624,-0.13118084083398782,-0.13840913308956662,-0.13840913308956662,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.07530655685082073,-0.18168574170216018,-0.043396303660274624,-0.043396303660274624,-0.04339630366027462,-0.07530655685082073,-0.1582661352179931,-0.31491832864888675,-0.043396303660274624,-0.08703882797784893,-0.07530655685082073,-0.06142951168339511,-0.7211102550927979,-0.04339630366027462,-0.043396303660274624,-0.061429511683395104,-0.043396303660274624,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.3987999427476288,-0.04339630366027462,-0.18168574170216018,-0.04339630366027462,-0.08703882797784893,-0.08703882797784893,-0.10680282817633564,-0.04339630366027462,-0.13118084083398782,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.043396303660274624,-0.07530655685082073,-0.4391185626998968,-0.04339630366027462,-0.06142951168339511,-0.04339630366027462,-0.043396303660274624,1.1156727738887529,-0.043396303660274624,-0.043396303660274624,-0.7031230493106523,-0.04339630366027462,-0.04339630366027462,-0.043396303660274624,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462,-0.04339630366027462
