Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,class,CoinName
ZCL,Equihash,PoW,5613550.0,21000000.0,-0.13309489083340317,-1.96728551873104,0.39477683023353016,3,ZClassic
ARK,DPoS,DPoS,108202084.0,125000000.0,3.7159891963985294,1.8600594256661043,-0.12415554261769052,0,ARK
INSANE,X11,PoW/PoS,18342813.0,30000000.0,-0.3919211153673956,1.2300365602119718,-0.4606780271695932,0,InsaneCoin
KLC,Scrypt,PoW,196297971.0,10000000000.0,-0.09691103828743704,-1.133404676935683,-0.0458705540187691,3,KiloCoin
ATX,X11,PoW,824000000.0,500000000.0,-0.20671164356330257,-0.8979353129671346,0.10355772317753517,3,ArtexCoin
EMB,X13,PoW/PoS,92192822723.0,850000000.0,0.8473727056178653,1.7991234111088574,-0.6191476673472945,0,EmberCoin
XEN,X11,PoW/PoS,3853326.77707314,3853326.77707314,-0.39228353262772664,1.2300441902547592,-0.46067127331391233,0,XenixCoin
FRE,PoS,PoS,50000000.0,50000000.0,-0.36764853157012267,1.567983270123287,-0.07512291315684147,0,FreeCoin
PLNC,Scrypt,PoW/PoS,17089600.0,38540000.0,-0.34178672979525615,0.9996473406617424,-0.6096011951131987,0,PLNCoin
ARCO,Scrypt,PoW/PoS,2449577.41533168,42000000.0,-0.34194100211378936,0.9996398321274269,-0.6095966132783371,0,AquariusCoin
KURT,X11,PoW,61364813.0,228000000.0,-0.21795555785712722,-0.8980961129502487,0.10383034025480964,3,Kurrent
XCRE,PoS,PoS,20000000.0,20000000.0,-0.36822772260309344,1.5679867748388387,-0.07511074077160108,0,Creatio
ENT,X11,PoW/PoS,6069482.07721352,60000000.0,-0.3918582477040831,1.230016463062401,-0.46067621967284383,0,Eternity
EUC,SHA-256,PoW/PoS,12416554.0,20000000.0,-0.3129655142676352,0.8096197961176622,-0.3586691268112366,0,Eurocoin
BCF,Scrypt,PoW/PoS,20244023.640728,33000000.0,-0.34178749401872593,0.9996514004583461,-0.6096018225440982,0,BitcoinFast
XSN,X11,TPoS,75590369.0,76500000.0,-0.3428311420351983,0.7814260586214614,-0.052645561955721204,0,Stakenet
BCCOIN,Scrypt,PoW/PoS,11080722.3769581,28000000.0,-0.3419348761144537,0.9996503504669254,-0.6095984170004902,0,BitConnect Coin
MONEY,Scrypt,PoW/PoS,10914418.0,650659833.0,-0.3375207292392613,0.9993331474539584,-0.6096450888948101,0,MoneyCoin
XNG,X11,PoW/PoS,814671.0,5000000.0,-0.3923125138348351,1.2300424135393315,-0.4606703544748315,0,Enigma
XCI,CryptoNight,PoW,978145.0,21000000.0,0.3123453942595368,-2.3172629493214676,0.43441648864639176,3,Cannabis Industry Coin
RC,Scrypt,PoW/PoS,8377873.0,144000000.0,-0.34114516536736694,0.9995902076059646,-0.6096062282676635,0,Russiacoin
PND,Scrypt,PoS,33813143821.8337,32514916898.0,0.34604712280868477,0.7955588595702234,-0.33254968527632633,0,PandaCoin
UNITS,Scrypt,PoW/PoS,3472983.0,13000000.0,-0.342134183100772,0.9996550043135113,-0.6095947754444505,0,GameUnits
GAKH,Scrypt,PoW/PoS,3315789.0,3315789.0,-0.3422047877515588,0.9996598750486867,-0.6095939967180152,0,GAKHcoin
ASAFE2,Quark,PoS,10517772.7391666,15000000.0,-0.35542515022181964,1.4574932992068823,-0.21715254161774888,0,Allsafe
LTCR,QuBit,PoW/PoS,30227750.0,78835200.0,-0.36765110934520245,0.6370359551319684,-0.3361510225796137,0,LiteCreed
OS76,Scrypt,PoW,894026.0,2714286.0,-0.1702028464711797,-1.1283894817586784,-0.04505569708944368,3,OsmiumCoin
BIC,CryptoNight,PoW,9357088.0,25000000.0,0.312476103819881,-2.3172616978660394,0.43441341753576973,3,Bikercoins
HXX,Lyra2RE,PoW,1876146.443596,9999999.0,-0.15018600380834546,-2.1849834811935516,0.4403531328931966,3,HexxCoin
KED,Scrypt,PoW/PoS,23965372.0,500000000.0,-0.3384298718132102,0.9994150051870686,-0.6096380987553235,0,Klingon Empire Darsek
IOP,SHA-256,PoW/PoS,2526078.47525448,21000000.0,-0.3130792233707911,0.8096154047431036,-0.3586659310535952,0,Internet of People
KUSH,X11,PoW/PoS,5659096.95728771,9354000.0,-0.3922224638828378,1.2300420973822281,-0.46067228327860116,0,KushCoin
PRX,Scrypt,PoW/PoS,11821728.0,20000000.0,-0.3419825650537048,0.9996547159337993,-0.6095980617005625,0,Printerium
PAC,X11,PoW,536982074.0,100000000000.0,0.49548061617107353,-0.9487260486798507,0.09618576150331558,3,PacCoin
IMPCH,Scrypt,PoW/PoS,308179.0,21933333.0,-0.3421094786482851,0.9996492121249737,-0.6095943992300638,0,Impeach
CTL,CryptoNight-V7,PoW,10969318.522954,185000000.0,-0.13039358257606565,-2.2275627674129996,0.48283986828766623,3,Citadel
ZBC,Scrypt,PoS,2922613.96424908,55000000.0,-0.29712848847202,0.7988209528035684,-0.3189326496087036,0,Zilbercoin
FRST,Scrypt,PoW/PoS ,110000000.0,110000000.0,-0.3210241800047435,0.30624530120052124,-0.5818412705134073,0,FirstCoin
BVC,Scrypt,PoW,3115258.0,3360000.0,-0.17017113681769364,-1.1283889387970083,-0.045056480112640206,3,BeaverCoin
FIND,X13,PoS,14524851.4827,14524851.4827,-0.23969730140579146,1.56255618523723,-0.2979363117428908,0,FindCoin
VLTC,X11,PoW,30385540.0,1000000000.0,-0.21285857200767996,-0.8985014732086724,0.10378265119069495,3,VaultCoin
ZER,Equihash,PoW,6921653.89980891,17000000.0,-0.13310728351196485,-1.9672829679858124,0.39477669781678587,3,Zero
CHAT,Scrypt,PoW/PoS,1000000000.0,1000000000.0,-0.32296243582773304,0.9995434385602119,-0.6099983975239726,0,OpenChat
CDN,Scrypt,PoW,99843408.3158479,100000000.0,-0.16830429277531148,-1.1284001940547235,-0.04509572057445954,3,Canada eCoin
ZOI,Lyra2RE,PoW,18545757.5,21000000.0,-0.1499043855413796,-2.1849825409137527,0.44034679473255817,3,Zoin
RNS,Scrypt,PoS,36050365.0,34426423.0,-0.2968697854259236,0.798844434251955,-0.3189420611038939,0,RenosCoin
DBIX,Dagger-Hashimoto,PoW,2232901.0,2232901.0,-0.16346510817272467,-2.1594560190323424,0.49813468628697294,3,DubaiCoin
XVP,X11,PoW/PoS,13162749.0858027,100000000.0,-0.39148791342157585,1.2299988740975984,-0.46068156719204006,0,VirtacoinPlus
TAJ,Blake2S,PoW/PoS,12184195.9258495,36900000.0,-0.40008103801590666,1.963947728584913,-0.8491356750793188,0,TajCoin
IMX,X11,PoW/PoS,110630387.850471,110000000.0,-0.3902265264063159,1.230032037221038,-0.4607145503911512,0,Impact
EB3,Scrypt,PoW,64096052.0,4000000000.0,-0.1410803886187581,-1.130400602031098,-0.04537657049041912,3,EB3coin
ATMOS,PoS,PoS,111135836.889,110290030.0,-0.3664742194549053,1.5679765587920005,-0.07514765531605165,0,Atmos
HPC,X11,PoW/PoS,21521322.0099142,100000000.0,-0.39138582242369385,1.230002154867453,-0.46068433139018894,0,HappyCoin
CXT,NIST5,PoW,10123200.0,48252000.0,-0.18694360712521454,-0.6573995260724274,0.020908105569676087,3,Coinonat
MCRN,PoS,PoS,401421401.0,400000000.0,-0.3608739419643567,1.567942939680177,-0.0752653943783584,0,MacronCoin
RAIN,X11,PoW/PoS,121665451.643876,500000000.0,-0.38732569296986064,1.2298377308220798,-0.4607474668750235,0,Condensate
IMS,Scrypt,PoW/PoS,5368934.0,21212121.0,-0.3420527821106723,0.9996515658225245,-0.6095960187100491,0,Independent Money System
ARGUS,Scrypt,PoW/PoS,1148324.0,28600000.0,-0.3420519342366426,0.999646146368472,-0.6095951773612663,0,ArgusCoin
LMC,Scrypt,PoW/PoS,500000.0,1000000000.0,-0.33517025566847636,0.9991511312250565,-0.6096678607116833,0,LomoCoin
PROC,SHA-256,PoS,100545745.0,75000000000.0,0.26461664679289476,0.5706525720543877,-0.07365997561582956,0,ProCurrency
XGR,X11,PoW/PoS,17171382.0,40000000.0,-0.39186449873027007,1.2300310071467166,-0.4606783902149399,0,GoldReserve
BENJI,Scrypt,PoW,20276099.146524,35520400.0,-0.16973343982173272,-1.1283985832794616,-0.04506456868535333,3,BenjiRolls
GRW,Scrypt,PoS,295135466.361878,2000000000.0,-0.27976462441139416,0.797945005528082,-0.3191752456331136,0,GrowthCoin
ILC,SHA-256,PoW,1317747500.0,2500000000.0,-0.10739725741245246,-1.3191797014704523,0.2052505418801196,3,ILCoin
PHR,PoS,PoS,11390225.9742772,30000000.0,-0.3682619573432284,1.567978302197264,-0.07510864394081802,0,Phreak
DEA,Scrypt,PoW/PoS,21358764.0,105000000.0,-0.3412632229123408,0.9996151664223515,-0.6096075943599593,0,Degas Coin
HTML5,X15,PoW/PoS,40659020000.0,90000000000.0,0.8932504574223243,1.7596851023446902,-0.6626511072233048,0,HTML5 Coin
USC,SHA-256,PoS,10343113.0,200084200.0,-0.2669990682921493,0.6087148167246033,-0.0680168596845599,0,Ultimate Secure Cash
EQT,Scrypt,PoW,13673406.4325268,72000000.0,-0.16955535521795062,-1.1284197549212676,-0.045065122736103,3,EquiTrader
QTUM,POS 3.0,PoS,100000000.0,100000000.0,-0.3409211999621434,1.5271031665383314,-0.21331364381077272,0,QTUM
QRL,CryptoNight-V7,PoW,69036016.8340164,105000000.0,-0.13025175545005963,-2.2274992298305367,0.4828266690258184,3,Quantum Resistant Ledger
ESP,536,PoW/PoS,22801882871.0,50000000000.0,0.5691212249229798,1.8737996129270382,-0.7503963502702247,0,Espers
DYN,Argon2d,PoW,19784224.6512734,0.0,-0.1417279073146031,-2.2681371138743804,0.4621815531529776,3,Dynamic
NANO,Blake2b,PoW,133248297.0,340282367.0,-0.02530269598157304,-2.1339857345878714,0.3517351848609939,3,Nano
CHAN,Cloverhash,PoW,18407259.0885883,30000000.0,-0.1673955568531666,-2.045976133983937,0.347406851434438,3,ChanCoin
DCY,CryptoNight,PoW,1809467143.0,2000000000.0,0.34847008717011463,-2.3175610699039146,0.4336699053239796,3,Dinastycoin
DNR,NIST5,PoW/PoS,4171382.0,10000000.0,-0.3593233888871931,1.4706663332295253,-0.5436245091748257,0,Denarius
DP,X11,PoW,35138975.0,100000000.0,-0.21918371076591484,-0.898041212773585,0.10384861882961736,3,DigitalPrice
VUC,NIST5,PoW/PoS,62942075.0,120000000.0,-0.3578253994388918,1.4706333749190816,-0.5436521996113856,0,Virta Unique Coin
BTPL,Skein,PoW/PoS,6804362.0,100000000.0,-0.42860654230144535,1.8704118200799498,-0.6672094220246022,0,Bitcoin Planet
UNIFY,Scrypt,PoW,18133195.0,19276800.0,-0.1698748198701296,-1.128391151065843,-0.04506264103741442,3,Unify
BRIT,X13,PoW/PoS,21268092.0,30000000.0,-0.28421971765794535,1.763363393801262,-0.5886047987403286,0,BritCoin
SOCC,Scrypt,PoW,5167775.0,75000000.0,-0.1696379650548059,-1.1284246213944296,-0.04506253503742115,3,SocialCoin
ARC,X11,PoW,26042364.3735553,60000000.0,-0.21957851374073398,-0.8980244101283387,0.10385462885888239,3,ArcticCoin
DAS,X11,PoW,2622886.0,18900000.0,-0.22015605685889944,-0.8980126689998754,0.10386545803990958,3,DAS
LINDA,Scrypt,PoW/PoS,9044930943.24243,50000000000.0,0.12282736897328382,0.9777440583175668,-0.6163360301442403,0,Linda
XLC,CryptoNight,PoW,14161803.0,54000000.0,0.31274046904509073,-2.3172745824938885,0.43440965232979745,3,LeviarCoin
ONION,X13,PoW/PoS,21917018.0492836,18898187.6216583,-0.2842905306715377,1.7633693029647275,-0.588604180217043,0,DeepOnion
BTX,Time Travel,PoW,17801865.1605478,21000000.0,-0.14691164059944986,-2.2505968916846646,0.36225930896269726,3,Bitcore
GCN,Scrypt,PoW,163055097500.0,200000000000.0,3.239798201264892,-1.1662542273008911,-0.11398667349190457,3,gCn Coin
SMART,Keccak,PoW,2241009149.22257,5000000000.0,-0.11435091865656737,-1.2469246892715842,0.10054670258107586,3,SmartCash
SIGT,SkunkHash v2 Raptor,PoS,107972766.0,137500000.0,-0.3450907991019813,1.6305684734668935,-0.19770502866597664,0,Signatum
ONX,X11,PoW,122475638.389743,1100000000.0,-0.21102454619040636,-0.8985162602585983,0.10374469239480354,3,Onix
CRM,Skein,PoW/PoS,47331802.4774238,100000000.0,-0.4281115431098948,1.8704277272457073,-0.6672228245368439,0,Cream
BCH,SHA-256,PoW,17995589.6469082,21000000.0,-0.14085449325273067,-1.3184272360369562,0.20586640675270435,3,Bitcoin Cash
XMCC,X11,PoW/PoS,12569262.5359307,9507271.0,-0.3921369765607373,1.2300447315818785,-0.46067457998737765,0,Monoeci
DFT,Scrypt,PoS,18663297.3489799,17405891.19707116,-0.29720286691449843,0.7988462787894035,-0.3189350338740263,0,Draftcoin
VET,VeChainThor Authority,Proof of Authority,55454734800.0,86712634466.0,4.407731529326291,2.839950331785981,5.978415610452641,0,Vechain
SOJ,Scrypt,PoW,485214.0,10500000000.0,-0.09575646048797903,-1.133736197864509,-0.04584332032205831,3,Sojourn Coin
STCN,PoS,PoS,4000000.0,61599965.0,-0.36812810013619496,1.5679593067778261,-0.07510857136523041,0,Stakecoin
NYC,Scrypt,PoW,143006669741.687,0.0,1.5764399797770758,-1.0722578193755594,-0.0923478128022125,3,NewYorkCoin
FRAZ,Scrypt,PoW,9704042.0,20000000.0,-0.16997264367458903,-1.1283948278842337,-0.04505990777011057,3,FrazCoin
KRONE,Scrypt,PoW,17453749.4042601,84000000.0,-0.16942407309406096,-1.1284243830523548,-0.04506727343183746,3,Kronecoin
ACC,Scrypt,PoW,32646731.063036,100000000.0,-0.16912502807275914,-1.128426568991576,-0.04507349848792064,3,AdCoin
LINX,Scrypt,PoW,33716526.0,100000000.0,-0.1691119616757036,-1.1284261490932255,-0.04507385227142045,3,Linx
XCXT,Scrypt,PoW/PoS,19539588.0,48252000.0,-0.34168792403453446,0.9996433557027358,-0.6096027341569681,0,CoinonatX
ETHD,Scrypt,PoW/PoS,4200000.0,4200000.0,-0.34218771684881033,0.9996597717517516,-0.6095943554832458,0,Ethereum Dark
SUMO,CryptoNight,PoW,8946653.0,88888888.0,0.3129242189630721,-2.3172943993269337,0.4344087587890799,3,Sumokoin
ODN,SHA-512,PoS,25000000.0,91388946.0,-0.33243481299569105,1.5012874036351609,0.11131925657457788,0,Obsidian
ADA,Ouroboros,PoS,25927070538.0,45000000000.0,0.6430309715968316,1.530174974229749,-0.13461639585210497,0,Cardano
REC,X11,PoW/PoS,7262402.04264803,27000000.0,-0.3920777280186731,1.2300337390932425,-0.4606741377216847,0,Regalcoin
BTCZ,Equihash,PoW,5211553258.01514,21000000000.0,0.0792823946394027,-1.9759273490579747,0.39148086639687635,3,BitcoinZ
TZC,NeoScrypt,PoW/PoS,182638400.0,400000000.0,-0.3454702643239697,0.502113316888478,-0.2639050335654688,0,TrezarCoin
ELM,X11,PoW,2702855668.85288,1800000000.0,-0.17454326469836703,-0.8978599810480169,0.10283882432850856,3,Elements
TER,Scrypt,PoW/PoS,1140734.91680375,15733333.0,-0.3421432830052185,0.9996526967362765,-0.6095942092852363,0,TerraNovaCoin
VIVO,NeoScrypt,PoW,4165967.57499639,27000000.0,-0.1782598073879098,-1.625815467665481,0.30071943267735746,3,VIVO Coin
RUP,Lyra2REv2,PoS,24000000.0,24000000.0,-0.3038911229794635,0.6097850062490341,-0.04368021315990652,0,Rupee
BTG,Equihash,PoW,17202361.088994,21000000.0,-0.13295334594301506,-1.967280970081119,0.39477299778863234,3,Bitcoin Gold
WOMEN,Scrypt,PoW/PoS,48459472454.0,25000000000.0,0.4269226699659373,1.00594759320512,-0.6274944040078815,0,WomenCoin
MAY,SHA-256,PoW/PoS,92050800.0,100000000.0,-0.311425472138964,0.8096103066497679,-0.3587014655495703,0,Theresa May Coin
NAMO,NIST5,PoW/PoS,560563220.0,1200000000.0,-0.3440876549591952,1.4702786193696769,-0.5438978115327683,0,NamoCoin
LUX,PHI1612,PoW/PoS,8305775.31777569,60000000.0,-0.3820612452226439,1.7571708856787336,-0.5663461151024524,0,LUXCoin
PIRL,Dagger,PoW,33986980.0,156306732.71,-0.1488866343755661,-2.1570934531585237,0.40990546587619187,3,Pirl
XIOS,Scrypt,PoW/PoS,2149688.0,21000000.0,-0.34209360620134993,0.9996504102959679,-0.6095949381800216,0,Xios
BTDX,Quark,PoW/PoS,30711550.5294042,200000000.0,-0.39858093759558916,1.6582194434966433,-0.5078381985618298,0,Bitcloud 2.0
EBST,Scrypt,PoW,99990001.493466,100000000.0,-0.16830250229697002,-1.1284001365163752,-0.04509576905314047,3,eBoost
KEK,POS 2.0,PoS,12330806.30517,21000000.0,-0.33059103434466797,1.4802365123566055,-0.20617304131906297,0,KekCoin
BLHC,Scrypt,PoW/PoS,16362544.992,14788275.991,-0.34196406769217536,0.9996591526947973,-0.6095991722498899,0,BlackholeCoin
XIN,SHA-256,PoS,8999999990.0,9000000000.0,-0.0947871739239945,0.6077612507193755,-0.0716501396423828,0,Infinity Economics
PURA,X11,PoW,175215859.0,350000000.0,-0.215699711717399,-0.8981135639538329,0.10378353409821801,3,Pura
INN,NeoScrypt,PoW,6375259.04,45000000.0,-0.17810515932635945,-1.6258237684045527,0.3007173512676871,3,Innova
ELLA,Ethash,PoW,12756367.0,280000000.0,-0.15186609530069659,-1.9964013936998442,0.3992562879534106,3,Ellaism
GBX,NeoScrypt,PoW,5832306.875,31800000.0,-0.17820541112505323,-1.6258172583930344,0.3007185214040916,3,GoByte
MAG,X11,PoW/PoS,38198594.8342105,144000000.0,-0.390870060031817,1.2299862903495555,-0.46069314853688803,0,Magnet
TAU,DPoS,DPoS,288090567.493887,500000000.0,3.7208460065294116,1.8599390347516245,-0.12424317363258286,0,Lamden Tau
ECA,NIST5,PoW/PoS,28399150208.0,30000000000.0,0.20019310853565656,1.4665367343844753,-0.5552653600000108,0,Electra
BCD,X13,PoW/PoS,183534024.889807,210000000.0,-0.28096117405774423,1.7633354048230012,-0.5886719683574081,0,Bitcoin Diamond
XSH,Multiple,PoW,481730566.566176,660000000.0,-0.11747810279634177,-1.8370786245671948,0.3638751428099326,3,SHIELD
CNBC,Scrypt,PoW/PoS,110976977.29338,210000000.0,-0.3394239263138945,0.9995968625114653,-0.6096451109181583,0,Cash & Back Coin
XUN,CryptoNight,PoW,19281821413.4924,85000000000.0,1.1505487431344863,-2.3529772855895663,0.4216631070305464,3,UltraNote
COAL,CryptoNight,PoW,4500000.0,12500000.0,0.31232812419054845,-2.3172572376975182,0.43441596183542003,3,BitCoal
DAXX,Ethash,PoW,520891780.0,10000000000.0,-0.0767212404134745,-2.0011526114314173,0.39835881868331524,3,DaxxCoin
BWK,NIST5,PoS,13247178.8807286,27716121.0,-0.3143723529506574,1.2698484284701255,-0.2529637443732824,0,Bulwark
KLKS,Quark,PoS,16955764.902064,20000000.0,-0.35531105485196873,1.4574932795047053,-0.21715504589574167,0,Kalkulus
AC3,X11,PoW,80316207.0,550000000.0,-0.21544032092835635,-0.8982526778953764,0.10379990881617963,3,AC3
LTHN,CryptoNight-V7,PoW,441250233.377,999481516.0,-0.11936150091031543,-2.227808718394909,0.48263645149818546,3,Lethean
GER,Scrypt,PoW/PoS,4911500269.41,50000000000.0,0.07234194927308443,0.9761216719516841,-0.6149690956782613,0,GermanCoin
LTCU,Scrypt,PoW/PoS,8419402.321,150000000.0,-0.3411021034855109,0.99958716794174,-0.6096066922655674,0,LiteCoin Ultra
POP,Scrypt,PoW,3964201248.87125,4999999999.0,-0.08635234826124938,-1.1293791241900053,-0.04674138772761144,3,PopularCoin
PNX,X11,PoW/PoS,45174214.1078625,50000000.0,-0.3914515497789805,1.2300369050843765,-0.4606884012522115,0,PhantomX
PHO,BLAKE256,PoW,30089671530.5228,90000000000.0,1.1072631611841108,-1.3508731562879015,0.17129430164002935,3,Photon
SUCR,X11,PoW,4229040.50393462,19800000.0,-0.22013005620848683,-0.8980124969731663,0.10386485934153028,3,Sucre
SPK,NeoScrypt,PoW,7847417.33355824,21000000.0,-0.17825739707579497,-1.6258109667186134,0.3007186654780255,3,SparksPay
WAGE,Quark,PoS,27299680.0,120000000.0,-0.35447547093393944,1.4574464067846182,-0.21716597105197089,0,Digiwage
GUN,NeoScrypt,PoW,299797953.0,500000000.0,-0.17129425538215237,-1.6259403429292743,0.30058617072287597,3,GunCoin
IRL,Scrypt,PoW,45483049.3398182,64000000.0,-0.1692235740955075,-1.1284031949028173,-0.04507504190173808,3,IrishCoin
TROLL,Scrypt,PoW/PoS,591022748.0,900000000.0,-0.32866689814437616,0.9994338462656877,-0.6098556434608372,0,Trollcoin
LCP,Scrypt,PoW/PoS,2504486.227718,4000000.0,-0.34220984421811274,0.9996592081220019,-0.6095937797643712,0,Litecoin Plus
MONK,X11,PoS,4407252.0,21000000.0,-0.3474406209825931,1.0292232306655429,-0.17000764757733072,0,Monkey Project
PCOIN,X11,PoW,8478104.33969947,23000000.0,-0.22005546264273373,-0.8980124590481733,0.1038632140260913,3,Pioneer Coin
UBTC,SHA-256,PoW,20166000.0,20166000.0,-0.14083389911530494,-1.318425959364024,0.20586575158001072,3,UnitedBitcoin
ITZ,C11,PoW,11916588.09471,23000000.0,-0.21314338652942247,-1.1062852733741717,0.19363832994046964,3,Interzone
TPAY,POS 3.0,PoS,20445861.5344251,25000000.0,-0.34242480145844506,1.527110140811527,-0.21328170678423092,0,TokenPay
MCT,Ethash,PoS,1618033.0,1618033.0,-0.2812977981280286,-0.0690277090786847,0.12540850439291507,0,1717 Masonic Commemorative Token
MBC,Scrypt,PoW and PoS,9399342.52839847,30000000.0,-0.30127759835347306,0.2881861155034188,-0.458777729876359,0,My Big Coin
TRTL,CryptoNight,PoW,53139835213.77,1000000000000.0,8.053671525241173,-2.805722500105161,0.3418009182897531,3,TurtleCoin
MUN,SkunkHash,PoW,4818338.98949984,16600000.0,-0.15012830188655124,-2.198353417607286,0.44712256659435606,3,MUNcoin
USX,Scrypt,PoW/PoS,234846265.782157,232000000.0,-0.33775496218985696,0.9996342764478593,-0.6096877257280852,0,Unified Society USDEX
NBR,CryptoNight,PoW,133932467.774108,336000000.0,0.316203407529082,-2.3173712024160578,0.4343488815006645,3,Niobio Cash
SSS,Scrypt,PoW,10000000000.0,10000000000.0,0.02283066070442276,-1.1295566887239248,-0.04911265948880082,3,ShareChain
TRF,Dagger,PoW,107325266.027783,100000000.0,-0.14839023809556462,-2.1570359890542465,0.4098854382294298,3,Travelflex
KREDS,Lyra2REv2,PoW,643795911.540095,1100000000.0,-0.16136826224234965,-1.3177560268394994,0.22990642956627175,3,KREDS
TOKC,X13,PoS,230298925.0,800000000.0,-0.23149091654799692,1.5622408132895262,-0.29806661390171524,0,Tokyo Coin
BBP,Proof-of-BibleHash,POBh,1772091549.88818,5200000000.0,-0.11156469540882308,4.300244464838324,9.27453549688705,1,BiblePay
LCC,SHA-256 + Hive,PoW + Hive,638382332.208514,840000000.0,-0.448868009546079,2.0743494376590106,14.05592459213364,1,LitecoinCash
FLIP,Scrypt,PoW,12446100.00278,40000000.0,-0.16979730355961953,-1.1284039381654056,-0.0450623154548503,3,BitFlip
LOT,Scrypt,PoW,14491014421.0,18406979840.0,0.13730959029900264,-1.1320758549634655,-0.05122874116357532,3,LottoCoin
CIF,X11,PoW,211297638.500483,500000000.0,-0.21419514535938464,-0.8981758008417554,0.10376034517398537,3,Crypto Improvement Fund
SPD,C11,PoW/PoS,11251342.1879021,19340594.0,-0.3852132525561582,1.021765041968991,-0.37089862905187454,0,Stipend
POA,Proof-of-Authority,PoA,204479039.0,252460800.0,-0.49798721684330177,2.220022163563606,17.727727766106227,1,Poa Network
PUSHI,X11,PoW/PoS,2167827.1,25000000.0,-0.392154137666044,1.2300327581091812,-0.4606723028467069,0,Pushi
ELP,XEVAN,PoW/PoS,419275.38,60000000.0,-0.29610311880710544,1.4336233010944706,-0.5142403312646594,0,Ellerium
VLX,Scrypt,PoS,25570013.1348022,124000000.0,-0.29636249636989975,0.79879469839571,-0.3189453171893828,0,Velox
ONT,VBFT,PoS,650848625.0,1000000000.0,-0.3248645046808862,1.4620183760327474,-0.2274203101938131,0,Ontology
CLO,Ethash,PoW,247612453.0,6500000000.0,-0.10488259747595641,-1.9994772285121734,0.3987118467874708,3,Callisto Network
TUBE,CryptoNight,PoW,80049082.9057215,1000000000.0,0.3202546606088079,-2.3177305452571697,0.4343168716291145,3,BitTube
PSD,Scrypt,PoW,4070212.1493016,21000000.0,-0.17003436241905093,-1.1283975485100977,-0.045058119694402404,3,Poseidon
ADK,IMesh,PoW,25000000.0,25000000.0,-0.18002619731999028,-2.0769350484113254,0.467265951735294,3,Aidos Kuneen
BSX,NIST5,PoW/PoS,13787854.6277781,50000000.0,-0.35892223635594156,1.4706497346319787,-0.5436306911235793,0,Bitspace
BRIA,Scrypt,PoW/PoS,845637.81347436,3000000.0,-0.34223719771218514,0.9996590663454877,-0.6095931561356003,0,Briacoin
IC,Scrypt,PoW/PoS,1182153.5,5000000.0,-0.3422189026522983,0.9996581797742248,-0.6095934175100888,0,Ignition
BTL,Equihash,PoW,71355477.0,70000000.0,-0.13194439414194575,-1.9672846718333743,0.3947514120794941,3,Bitrolium
MEDIC,Scrypt,PoS,267297676.3125,500000000.0,-0.29074329458376824,0.7986980702536337,-0.31905347359878694,0,MedicCoin
ALPS,Lyra2Z,PoW,27340501.6514783,300000000.0,-0.16160908011808547,-2.1477388534978132,0.4125035526615517,3,Alpenschillling
BITG,Green Protocol,PoS,9803691.3618195,21000000.0,-0.3579120980264504,1.524722809688139,-0.1562750949035339,0,Bitcoin Green
DEV,PoS,PoS,21876586.8530324,88000000.0,-0.3677225161232437,1.5679528771400804,-0.07511646435570116,0,Deviant Coin
ABJ,Scrypt,PoW/PoS,9880502.37178894,30000000.0,-0.3419353506318227,0.9996488607213907,-0.6095981701731605,0,Abjcoin
SEM,Semux BFT consensus,DPoS,1231147.0,100000000.0,3.8950578752072715,1.8975208490496585,-0.14026534882127673,0,Semux
FTO,X11,PoW,31801461.1867843,100000000.0,-0.21922447491533725,-0.8980425227597283,0.10384972255265558,3,FuturoCoin
CARE,Quark,PoW/PoS,139739596.506702,200000000.0,-0.3972492770224236,1.6582622373957683,-0.5078742543725023,0,Carebit
NZL,PoS,PoS,11075254.0929996,80000000.0,-0.36791118233865433,1.5679527121977375,-0.07511229197949992,0,Zealium
XMC,CryptoNight,PoW,16016864.0,18400000.0,0.31251063572613086,-2.3172557223189756,0.4344117104239134,3,Monero Classic
PROTON,X16R,PoS,4403800.0,45000000.0,-0.32530747275487687,0.6527670884685065,-0.019947738593733545,0,Proton
DEAL,Scrypt,PoW/PoS,1404157529.46026,5121951220.0,-0.2887913896713305,0.9976026489830292,-0.6104413810471944,0,iDealCash
JUMP,NIST5,PoW,21069346.2522598,21000000.0,-0.18700319489718611,-0.6573813494794016,0.020906530754825695,3,Jumpcoin
INFX,Lyra2RE,PoW,5097689.71077377,26280000.0,-0.1500311911687374,-2.184990508577475,0.4403508458052897,3,Infinex
XBI,XEVAN,PoS/PoW,10904963.0923455,21000000.0,-0.2322501632794068,1.0797454421036705,-0.2623587181494821,0,Bitcoin Incognito
KEC,Tribus,PoW,795447.0,18000000.0,-0.1411913507949822,-2.246213049258579,0.45699592043093085,3,KEYCO
HWC,Scrypt,PoS,38706809.466535,26000000.0,-0.2968971037152946,0.7988497687243805,-0.3189423072432431,0,HollyWoodCoin
GIN,Lyra2Z,PoW,6986399.70430446,10500000.0,-0.16391094528780045,-2.1475993922623426,0.4125320090483672,3,GINcoin
PLTC,CryptoNight,PoW,84300.0,600000518.0,0.316441003892753,-2.3175582010096547,0.43437333372145787,3,PlatinCoin
